id,lat,lon,year_month
23805,37.758485499,-122.428157222,2000-08
23806,37.765216193,-122.426592529,2007-01
23807,37.787598162,-122.420926156,2018-11
23808,37.772527115,-122.505610029,2010-10
23809,37.75133829,-122.407593098,2009-04
23810,37.744200384,-122.418140898,2004-02
23811,37.793416641,-122.420415461,2011-02
23812,37.785942727,-122.418902557,2003-05
23813,37.8010349,-122.415435503,2010-08
23814,37.710514305,-122.425339859,2002-02
23815,37.770045318,-122.450380538,2003-06
23816,37.710199424,-122.417538094,2010-12
23817,37.751304598,-122.479422522,2023-04
23818,37.794936949,-122.415660215,2018-02
23819,37.788208021,-122.418443835,2007-01
23820,37.769679639,-122.449942042,2017-05
23821,37.755297717,-122.427705335,2002-01
23822,37.779513602,-122.432784844,2014-09
23823,37.767616613,-122.431750419,1997-12
23824,37.784498756,-122.415240041,2025-03
23825,37.789569007,-122.417179186,1997-05
23826,37.805473942,-122.418556086,2000-05
23827,37.716186018,-122.47876617,2018-06
23828,37.78161364,-122.41205414,2025-05
23829,37.772128127,-122.422909157,2018-08
23830,37.729192656,-122.405274408,2002-01
23831,37.75567061,-122.507670206,2007-06
23832,37.75000394,-122.466471701,2025-09
23833,37.781105691,-122.402224662,2021-10
23834,37.740647643,-122.488957214,1999-06
23835,37.758931317,-122.421382558,2016-08
23836,37.757297561,-122.421224687,2013-10
23837,37.775257175,-122.435295112,1998-10
23838,37.733820678,-122.378852177,2002-08
23839,37.782052936,-122.451659606,2007-06
23840,37.783046322,-122.410801053,2005-06
23841,37.719137621,-122.482261379,2010-08
23842,37.786469252,-122.415638874,2025-11
23843,37.78476215,-122.486225344,2008-07
23844,37.763361351,-122.445202765,2019-07
23845,37.729262779,-122.386757463,1999-08
23846,37.758848526,-122.403043635,2005-06
23847,37.779546108,-122.441835853,1998-03
23848,37.770824471,-122.436835894,2021-11
23849,37.796311529,-122.413342007,2022-07
23850,37.789614279,-122.443308743,1999-03
23851,37.769075752,-122.420788635,2025-01
23852,37.720124587,-122.483106169,2016-02
23853,37.773009508,-122.412475844,2018-08
23854,37.719729983,-122.481457967,2016-01
23855,37.773574575,-122.448495991,2021-07
23856,37.728074381,-122.414642386,2014-07
23857,37.748078315,-122.417037589,2015-02
23858,37.778631679,-122.446526417,2001-10
23859,37.781145862,-122.409026046,2020-02
23860,37.714523575,-122.443672798,2000-08
23861,37.736437464,-122.41798991,2016-06
23862,37.729467033,-122.451202447,2003-08
23863,37.750641009,-122.424889924,2013-10
23864,37.802352811,-122.407995635,2002-02
23865,37.772873091,-122.435725726,2008-03
23866,37.774830871,-122.438621453,2002-08
23867,37.801845437,-122.409396897,2002-11
23868,37.773882778,-122.442728171,2011-10
23869,37.75546206,-122.489992697,2017-02
23870,37.717515182,-122.480598519,1998-08
23871,37.773212809,-122.490615217,2005-12
23872,37.793716565,-122.432279479,2009-02
23873,37.746115331,-122.425741579,2011-06
23874,37.805554274,-122.410285575,2014-02
23875,37.764956417,-122.431931552,2000-01
23876,37.781287653,-122.411318099,2016-02
23877,37.771117696,-122.426943513,2007-05
23878,37.782805701,-122.454488142,2002-06
23879,37.758818501,-122.473814998,2011-09
23880,37.764877865,-122.42162871,2019-02
23881,37.790004859,-122.413753783,2013-12
23882,37.713216046,-122.460797255,2003-04
23883,37.758418837,-122.43595134,2009-08
23884,37.717382157,-122.47928037,2011-08
23885,37.774541955,-122.437589993,2005-07
23886,37.783982559,-122.411762529,2006-01
23887,37.733103437,-122.45762293,2016-12
23888,37.757149672,-122.445442055,2004-05
23889,37.719027851,-122.482266823,2019-02
23890,37.785544981,-122.415357785,2014-11
23891,37.778934322,-122.488875416,2016-01
23892,37.765600241,-122.424062974,1998-08
23893,37.710632006,-122.448844884,2025-11
23894,37.75236296,-122.400290065,2016-08
23895,37.739901326,-122.41215692,2017-12
23896,37.717510622,-122.439146339,2002-09
23897,37.720124587,-122.483106169,2016-02
23898,37.776770719,-122.427172592,2017-06
23899,37.826614292,-122.374692203,2026-02
23900,37.782321235,-122.425763303,2024-08
23901,37.785452751,-122.471117142,2003-05
23902,37.779530959,-122.413542707,1997-05
23903,37.805584645,-122.411972667,2011-02
23904,37.719013286,-122.480443681,2010-08
23905,37.742547775,-122.421159714,2016-10
23906,37.769067425,-122.420926624,2004-07
23907,37.714311121,-122.492030022,2013-09
23908,37.777790309,-122.412834332,2014-07
23909,37.798946103,-122.409191546,1998-01
23910,37.752790293,-122.488134548,2016-02
23911,37.765400685,-122.446920238,2003-08
23912,37.781287653,-122.411318099,2013-10
23913,37.773383118,-122.420954709,2025-12
23914,37.779765358,-122.47057311,2014-08
23915,37.803489777,-122.411553188,2025-11
23916,37.791654185,-122.420058319,2025-09
23917,37.775237158,-122.439629674,2000-04
23918,37.718553727,-122.475518972,2006-07
23919,37.748100653,-122.408181133,2000-05
23920,37.774199924,-122.443568816,2017-03
23921,37.720588964,-122.435220485,2001-09
23922,37.795441441,-122.414847199,2019-10
23923,37.763558723,-122.412164346,2002-03
23924,37.783046322,-122.410801053,2015-08
23925,37.739873174,-122.484136618,2005-02
23926,37.719704154,-122.470302712,2004-12
23927,37.73645528,-122.445694232,1997-04
23928,37.758424115,-122.487583379,2022-06
23929,37.751576224,-122.416117598,1997-03
23930,37.751283573,-122.408512518,2021-02
23931,37.728297734,-122.413788623,2000-06
23932,37.717515182,-122.480598519,1999-05
23933,37.775885087,-122.430365346,1998-04
23934,37.774617865,-122.448708474,1998-04
23935,37.718455203,-122.390273587,1999-06
23936,37.754236379,-122.425238115,2011-07
23937,37.758158471,-122.413592285,1999-05
23938,37.77493932,-122.438643514,2014-07
23939,37.743394614,-122.420001119,1999-11
23940,37.716862902,-122.481645416,1998-07
23941,37.779530959,-122.413542707,2010-09
23942,37.793733698,-122.417102819,2006-01
23943,37.762600581,-122.500166658,2015-06
23944,37.749564957,-122.422767106,2008-03
23945,37.758035487,-122.415633763,2015-01
23946,37.761256998,-122.508202145,2010-08
23947,37.782226012,-122.458859438,2014-04
23948,37.728812924,-122.411818028,2007-12
23949,37.779175602,-122.483662767,2008-06
23950,37.798323216,-122.411286922,2023-12
23951,37.715544557,-122.473629106,2019-03
23952,37.735729911,-122.42465116,2010-12
23953,37.761559112,-122.430542885,1999-11
23954,37.735704756,-122.494596143,2013-12
23955,37.70959158,-122.436425054,2001-02
23956,37.710646452,-122.441958286,1998-08
23957,37.762773726,-122.417186682,2002-11
23958,37.760345209,-122.431611635,2010-07
23959,37.733945702,-122.418508074,2001-03
23960,37.785057144,-122.479649203,2004-01
23961,37.790109944,-122.442497055,2000-08
23962,37.748400069,-122.422415529,1998-06
23963,37.766540199,-122.434434755,2002-08
23964,37.720105359,-122.431854187,2019-04
23965,37.775451798,-122.504284483,1999-07
23966,37.752081002,-122.435274998,2006-03
23967,37.751180059,-122.422685711,2000-09
23968,37.751367722,-122.419547489,2022-12
23969,37.735892593,-122.502126663,2008-10
23970,37.74970201,-122.420499334,2000-06
23971,37.773457225,-122.485260562,2001-03
23972,37.714439575,-122.401663073,2001-10
23973,37.753490103,-122.410972423,2019-03
23974,37.794551051,-122.417805154,2014-04
23975,37.77274893,-122.419207296,2024-10
23976,37.768462246,-122.431204878,2025-07
23977,37.779664253,-122.472845332,2025-07
23978,37.781537434,-122.40951834,2022-01
23979,37.783925605,-122.463347748,2015-04
23980,37.746070671,-122.458043809,2022-09
23981,37.786027094,-122.41632162,2002-07
23982,37.718652875,-122.396331208,1999-04
23983,37.798329335,-122.407047476,2014-12
23984,37.76801829,-122.423300198,2000-10
23985,37.779128539,-122.408030112,2024-11
23986,37.798400158,-122.428939758,2001-02
23987,37.712252773,-122.457529575,2010-11
23988,37.803152588,-122.410878574,2013-02
23989,37.775351025,-122.465484405,2000-09
23990,37.791765801,-122.40748925,2016-08
23991,37.78832457,-122.393911345,2024-06
23992,37.751576224,-122.416117598,2011-05
23993,37.764319389,-122.481405839,2001-07
23994,37.716075793,-122.463969924,2005-02
23995,37.779303967,-122.43442945,1997-04
23996,37.734066116,-122.49793656,2006-02
23997,37.77961924,-122.431081567,2022-10
23998,37.789548092,-122.453964317,2002-11
23999,37.779530959,-122.413542707,2010-09
24000,37.765216193,-122.426592529,2002-05
24001,37.747801106,-122.409150981,2002-09
24002,37.72679078,-122.404281544,2017-01
24003,37.767188288,-122.4503084,2001-10
24004,37.720944532,-122.454170505,2001-09
24005,37.802184328,-122.410070328,2008-10
24006,37.786170668,-122.409495165,2011-07
24007,37.758426923,-122.435813348,2004-07
24008,37.779086771,-122.44286543,2013-10
24009,37.779217502,-122.462543175,2000-03
24010,37.722014865,-122.435855745,2006-04
24011,37.749474806,-122.444775357,2017-05
24012,37.723339133,-122.441814113,2015-05
24013,37.763654746,-122.393765213,2024-09
24014,37.800237221,-122.407890921,2019-04
24015,37.7084321,-122.469151144,2011-03
24016,37.78096764,-122.416978281,2003-02
24017,37.762301251,-122.50444818,2000-03
24018,37.799925963,-122.443692005,2017-11
24019,37.778370224,-122.445182908,2019-02
24020,37.761742053,-122.448455362,2006-04
24021,37.777486533,-122.397691886,2025-02
24022,37.78034755,-122.406487967,2016-07
24023,37.73002972,-122.387395566,2016-09
24024,37.750087132,-122.445350114,2019-01
24025,37.7191169,-122.480491979,2018-01
24026,37.783250416,-122.414216002,2025-01
24027,37.784299382,-122.410141319,2016-03
24028,37.768393218,-122.432312796,1999-01
24029,37.781537434,-122.40951834,2002-09
24030,37.748078315,-122.417037589,2002-10
24031,37.792059517,-122.416947427,2022-01
24032,37.74780385,-122.411367126,2013-05
24033,37.718596592,-122.483884159,2018-07
24034,37.716232837,-122.442610365,2004-12
24035,37.794606399,-122.41029457,1997-10
24036,37.790628923,-122.419850856,2000-01
24037,37.731188846,-122.411826248,2002-10
24038,37.785599392,-122.444184114,2009-01
24039,37.825996819,-122.377050385,2004-07
24040,37.789264947,-122.412049085,2003-10
24041,37.717157937,-122.400434432,1998-07
24042,37.771019262,-122.423870548,1998-04
24043,37.781287653,-122.411318099,2013-10
24044,37.781068894,-122.407387171,2018-10
24045,37.78831587,-122.411855466,2017-03
24046,37.78511799,-122.41873546,2026-01
24047,37.792015775,-122.423506394,2004-07
24048,37.796829129,-122.437969514,2010-01
24049,37.773408312,-122.486332269,2018-01
24050,37.753433464,-122.411904548,2000-07
24051,37.798214733,-122.411265122,2019-01
24052,37.728429189,-122.457234628,2025-02
24053,37.763499779,-122.434210769,2024-06
24054,37.773157961,-122.445070333,1997-04
24055,37.784498756,-122.415240041,2005-10
24056,37.752790293,-122.488134548,1999-05
24057,37.770361784,-122.45122057,2012-01
24058,37.780101581,-122.455353937,2026-01
24059,37.760060665,-122.492933418,2013-04
24060,37.742851736,-122.420967439,2009-05
24061,37.793675097,-122.414490494,2007-01
24062,37.743326711,-122.490688042,2015-10
24063,37.798706216,-122.40388971,2001-02
24064,37.723535463,-122.430183371,1999-01
24065,37.780554414,-122.495589396,2018-04
24066,37.783163428,-122.411599278,2009-09
24067,37.774003985,-122.434269989,2006-05
24068,37.78161364,-122.41205414,2025-09
24069,37.803356027,-122.44189795,2012-08
24070,37.75366081,-122.435430907,2019-06
24071,37.716271125,-122.406935228,1998-10
24072,37.749408639,-122.412955311,1998-01
24073,37.780130375,-122.40987145,2024-09
24074,37.774517399,-122.441943565,2010-09
24075,37.764099308,-122.505648753,2002-03
24076,37.762773726,-122.417186682,1998-07
24077,37.761105353,-122.469258408,2009-09
24078,37.751774667,-122.412847893,2000-03
24079,37.799188078,-122.419577926,2015-04
24080,37.784191972,-122.476969128,2017-10
24081,37.767153434,-122.42520784,2018-04
24082,37.804844321,-122.412608499,2004-04
24083,37.79838308,-122.407521729,2013-03
24084,37.784334565,-122.389023649,2021-08
24085,37.780554414,-122.495589396,1997-07
24086,37.728536888,-122.383099929,2001-04
24087,37.739369937,-122.423796171,2008-01
24088,37.786151402,-122.417257623,2006-05
24089,37.717515182,-122.480598519,2010-06
24090,37.754877269,-122.444197017,2021-03
24091,37.777790309,-122.412834332,2016-07
24092,37.798535302,-122.405486521,2001-03
24093,37.794160989,-122.413818267,2006-02
24094,37.800613278,-122.433674782,2012-06
24095,37.713439591,-122.403275171,1998-01
24096,37.7485007,-122.433741148,2001-11
24097,37.759827665,-122.432607786,2012-11
24098,37.78683288,-122.41191705,2015-03
24099,37.794343484,-122.416313901,2002-08
24100,37.779530959,-122.413542707,2010-09
24101,37.788309425,-122.442271758,2015-02
24102,37.758483623,-122.434844609,1998-06
24103,37.792854398,-122.416925084,2004-06
24104,37.763237302,-122.428472942,2002-05
24105,37.784807417,-122.413615228,2013-02
24106,37.744434838,-122.417261112,2000-05
24107,37.779530959,-122.413542707,2010-09
24108,37.739500483,-122.492571904,2001-01
24109,37.708749839,-122.463254145,2015-02
24110,37.771061041,-122.453079565,2018-03
24111,37.771510207,-122.449768155,2009-10
24112,37.79549218,-122.411322621,2005-01
24113,37.716408578,-122.480613473,2011-09
24114,37.78161364,-122.41205414,2025-05
24115,37.752487306,-122.404233503,2000-12
24116,37.748400069,-122.422415529,1998-12
24117,37.738651196,-122.413406331,2009-11
24118,37.756690367,-122.411279508,2025-11
24119,37.785024662,-122.41197189,2014-09
24120,37.753254467,-122.421586084,2003-07
24121,37.736598424,-122.50539861,2003-12
24122,37.783686339,-122.410789884,2015-06
24123,37.781287653,-122.411318099,2013-10
24124,37.783141302,-122.480726753,2006-08
24125,37.79669013,-122.398322884,2004-08
24126,37.776546929,-122.499591778,1998-05
24127,37.775366676,-122.426886395,2015-07
24128,37.769459615,-122.424436141,2007-12
24129,37.77033415,-122.424521567,2019-03
24130,37.787027218,-122.394922601,2025-02
24131,37.719620661,-122.406766106,2021-10
24132,37.779530959,-122.413542707,2010-09
24133,37.785826235,-122.435748427,1997-06
24134,37.772596791,-122.406116959,2001-08
24135,37.783059063,-122.415719877,2008-10
24136,37.735978604,-122.387993816,2009-12
24137,37.782547401,-122.412247934,2026-02
24138,37.716155569,-122.468468213,2001-03
24139,37.77606097,-122.469224858,2016-04
24140,37.719247625,-122.452000573,1999-06
24141,37.788015612,-122.441285736,2002-10
24142,37.740212646,-122.448401378,2008-03
24143,37.763381719,-122.427272544,1998-08
24144,37.756804874,-122.409455786,1998-03
24145,37.716917794,-122.483309157,2010-04
24146,37.70950508,-122.418519513,2020-03
24147,37.773689431,-122.444242064,1997-09
24148,37.789791451,-122.411243473,2007-08
24149,37.763270374,-122.505122972,2020-10
24150,37.718053588,-122.476272172,1999-12
24151,37.786651564,-122.435915168,2012-12
24152,37.762533615,-122.479270419,2014-09
24153,37.75810421,-122.42116382,2025-04
24154,37.711837756,-122.446494686,2014-10
24155,37.775345007,-122.446308917,1997-10
24156,37.777545928,-122.436533601,2018-03
24157,37.801180374,-122.438491482,1998-02
24158,37.789614279,-122.443308743,1999-03
24159,37.777083316,-122.416979514,2025-01
24160,37.784091036,-122.411784368,2004-09
24161,37.806134019,-122.409910016,2003-03
24162,37.765983601,-122.430370483,2008-04
24163,37.735983999,-122.39099175,2012-06
24164,37.736461694,-122.430113935,1999-05
24165,37.802864996,-122.420650667,2016-04
24166,37.713608278,-122.46879649,2006-02
24167,37.787289038,-122.424236212,2020-01
24168,37.795475652,-122.425889481,2022-05
24169,37.713826735,-122.470388666,2001-07
24170,37.768393218,-122.432312796,1997-03
24171,37.766540199,-122.434434755,2000-09
24172,37.751766179,-122.412985834,2000-04
24173,37.718980636,-122.40593115,1999-10
24174,37.716938308,-122.434084553,2007-09
24175,37.731618256,-122.392627217,1999-02
24176,37.718479244,-122.404318554,2022-07
24177,37.759935632,-122.423255095,2005-07
24178,37.783053673,-122.48273353,2006-06
24179,37.714860574,-122.454246074,2008-11
24180,37.764918063,-122.435984125,1999-09
24181,37.78832457,-122.393911345,2022-10
24182,37.77398355,-122.449489917,2004-03
24183,37.786986977,-122.419110401,2022-09
24184,37.790108062,-122.420522076,2025-06
24185,37.776187485,-122.43968204,1999-12
24186,37.752561454,-122.426474366,2017-12
24187,37.787925944,-122.449490749,2008-04
24188,37.774199924,-122.443568816,2003-06
24189,37.736592214,-122.415460962,2005-04
24190,37.785139985,-122.454627029,2000-05
